name,price,km,owner,year,fuel,location
Volkswagen Polo Trendline 1.2L (D),"4,50,000","63,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Nissan X-Trail SLX MT,"6,75,000","66,000 KMs",2 Owners,2012,Diesel,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Volkswagen Polo Trendline 1.2L (D),"4,50,000","63,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Audi A4 2.0 TDI (177bhp) Premium Plus,"25,00,000","75,000 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Audi A4 2.0 TDI (177bhp) Premium Plus,"25,00,000","75,000 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Audi A4 2.0 TDI (177bhp) Premium Plus,"25,00,000","75,000 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Nissan X-Trail SLX MT,"6,75,000","66,000 KMs",2 Owners,2012,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Volkswagen Polo Trendline 1.2L (D),"4,50,000","63,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Swift LXi,"5,20,000","22,500 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Honda Jazz V CVT Petrol,"8,50,000","7,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Swift LXi,"5,20,000","22,500 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Mitsubishi Lancer LXd 2.0,"1,50,000","1,56,000 KMs",2 Owners,2006,Diesel,Thiruvananthapuram
Skoda Superb Elegance 1.8 TSI MT,"3,30,000","76,000 KMs",3 Owners,2010,Petrol,Thiruvananthapuram
Honda Jazz V CVT Petrol,"8,50,000","7,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Volkswagen Polo Comfortline 1.2L (D),"3,90,000","75,900 KMs",2 Owners,2013,Diesel,Thiruvananthapuram
Mitsubishi Lancer LXd 2.0,"1,50,000","1,56,000 KMs",2 Owners,2006,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LXi BS-II,"75,000","91,518 KMs",2 Owners,2003,Petrol,Thiruvananthapuram
Skoda Superb Elegance 1.8 TSI MT,"3,30,000","76,000 KMs",3 Owners,2010,Petrol,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Maruti Suzuki Swift LXi,"5,20,000","22,500 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Maruti Suzuki Celerio ZXi,"4,25,000","73,000 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VDI,"4,25,000","94,800 KMs",3 Owners,2012,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-III,"1,00,000","86,000 KMs",3 Owners,2005,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LXi BS-II,"75,000","91,518 KMs",2 Owners,2003,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Honda Jazz V CVT Petrol,"8,50,000","7,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VDI,"4,25,000","94,800 KMs",3 Owners,2012,Diesel,Thiruvananthapuram
Maruti Suzuki Ertiga ZDi,"5,10,000","1,00,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Maruti Suzuki 800 AC BS-II,"65,000","74,000 KMs",3 Owners,2001,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-III,"1,00,000","86,000 KMs",3 Owners,2005,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Skoda Superb Elegance 1.8 TSI MT,"3,30,000","76,000 KMs",3 Owners,2010,Petrol,Thiruvananthapuram
Maruti Suzuki Ertiga ZDi,"5,10,000","1,00,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Volkswagen Polo Comfortline 1.2L (D),"3,90,000","75,900 KMs",2 Owners,2013,Diesel,Thiruvananthapuram
Mahindra XUV500 W10,"12,50,000","51,500 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Maruti Suzuki 800 AC BS-II,"65,000","74,000 KMs",3 Owners,2001,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LXi BS-II,"75,000","91,518 KMs",2 Owners,2003,Petrol,Thiruvananthapuram
Honda Jazz V CVT Petrol,"8,50,000","7,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Celerio ZXi,"4,25,000","73,000 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Mercedes-Benz E-Class 230 Elegance AT,"8,25,000","80,000 KMs",2 Owners,2009,Petrol,Thiruvananthapuram
Mahindra XUV500 W10,"12,50,000","51,500 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-III,"1,00,000","86,000 KMs",3 Owners,2005,Petrol,Thiruvananthapuram
Maruti Suzuki 800 AC BS-II,"65,000","74,000 KMs",3 Owners,2001,Petrol,Thiruvananthapuram
Honda Jazz V CVT Petrol,"8,50,000","7,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Mitsubishi Lancer LXd 2.0,"1,50,000","1,56,000 KMs",2 Owners,2006,Diesel,Thiruvananthapuram
Mercedes-Benz E-Class 230 Elegance AT,"8,25,000","80,000 KMs",2 Owners,2009,Petrol,Thiruvananthapuram
Maruti Suzuki 800 AC BS-II,"65,000","74,000 KMs",3 Owners,2001,Petrol,Thiruvananthapuram
Maruti Suzuki Swift LXi,"5,20,000","22,500 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Skoda Superb Elegance 1.8 TSI MT,"3,30,000","76,000 KMs",3 Owners,2010,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VDI,"4,25,000","94,800 KMs",3 Owners,2012,Diesel,Thiruvananthapuram
Mitsubishi Lancer LXd 2.0,"1,50,000","1,56,000 KMs",2 Owners,2006,Diesel,Thiruvananthapuram
Mahindra XUV500 W10,"12,50,000","51,500 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Skoda Superb Elegance 1.8 TSI MT,"3,30,000","76,000 KMs",3 Owners,2010,Petrol,Thiruvananthapuram
Maruti Suzuki Swift LXi,"5,20,000","22,500 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Maruti Suzuki Ertiga ZDi,"5,10,000","1,00,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VDI,"4,25,000","94,800 KMs",3 Owners,2012,Diesel,Thiruvananthapuram
Mercedes-Benz E-Class 230 Elegance AT,"8,25,000","80,000 KMs",2 Owners,2009,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LXi BS-II,"75,000","91,518 KMs",2 Owners,2003,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LXi BS-II,"75,000","91,518 KMs",2 Owners,2003,Petrol,Thiruvananthapuram
Volkswagen Polo Comfortline 1.2L (D),"3,90,000","75,900 KMs",2 Owners,2013,Diesel,Thiruvananthapuram
Maruti Suzuki Ertiga ZDi,"5,10,000","1,00,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Mitsubishi Lancer LXd 2.0,"1,50,000","1,56,000 KMs",2 Owners,2006,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-III,"1,00,000","86,000 KMs",3 Owners,2005,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-III,"1,00,000","86,000 KMs",3 Owners,2005,Petrol,Thiruvananthapuram
Maruti Suzuki Celerio ZXi,"4,25,000","73,000 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Volkswagen Polo Comfortline 1.2L (D),"3,90,000","75,900 KMs",2 Owners,2013,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VDI,"4,25,000","94,800 KMs",3 Owners,2012,Diesel,Thiruvananthapuram
Mahindra XUV500 W10,"12,50,000","51,500 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Maruti Suzuki 800 AC BS-II,"65,000","74,000 KMs",3 Owners,2001,Petrol,Thiruvananthapuram
Volkswagen Polo Trendline 1.2L (D),"4,50,000","63,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Maruti Suzuki Celerio ZXi,"4,25,000","73,000 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Maruti Suzuki Ertiga ZDi,"5,10,000","1,00,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Mercedes-Benz E-Class 230 Elegance AT,"8,25,000","80,000 KMs",2 Owners,2009,Petrol,Thiruvananthapuram
Mahindra XUV500 W10,"12,50,000","51,500 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Nissan X-Trail SLX MT,"6,75,000","66,000 KMs",2 Owners,2012,Diesel,Thiruvananthapuram
Volkswagen Polo Trendline 1.2L (D),"4,50,000","63,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Volkswagen Polo Comfortline 1.2L (D),"3,90,000","75,900 KMs",2 Owners,2013,Diesel,Thiruvananthapuram
Audi A4 2.0 TDI (177bhp) Premium Plus,"25,00,000","75,000 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Mercedes-Benz E-Class 230 Elegance AT,"8,25,000","80,000 KMs",2 Owners,2009,Petrol,Thiruvananthapuram
Audi A4 2.0 TDI (177bhp) Premium Plus,"25,00,000","75,000 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Nissan X-Trail SLX MT,"6,75,000","66,000 KMs",2 Owners,2012,Diesel,Thiruvananthapuram
Maruti Suzuki Celerio ZXi,"4,25,000","73,000 KMs",1 Owner,2017,Petrol,Thiruvananthapuram
Nissan X-Trail SLX MT,"6,75,000","66,000 KMs",2 Owners,2012,Diesel,Thiruvananthapuram
Nissan X-Trail SLX MT,"6,75,000","66,000 KMs",2 Owners,2012,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Audi A4 2.0 TDI (177bhp) Premium Plus,"25,00,000","75,000 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Volkswagen Polo Trendline 1.2L (D),"4,50,000","63,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Volkswagen Polo Trendline 1.2L (D),"4,50,000","63,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Volkswagen Polo Trendline 1.2L (D),"4,50,000","63,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Nissan X-Trail SLX MT,"6,75,000","66,000 KMs",2 Owners,2012,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Audi A4 2.0 TDI (177bhp) Premium Plus,"25,00,000","75,000 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Audi A4 2.0 TDI (177bhp) Premium Plus,"25,00,000","75,000 KMs",1 Owner,2015,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Hyundai i10 Sportz 1.2 Kappa2,"2,60,000","65,747 KMs",1 Owner,2010,Petrol,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Tata Hexa XTA 4x2 7 STR,"14,50,000","50,000 KMs",2 Owners,2018,Diesel,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Volvo S60 Summum D3,"13,25,000","1,41,500 KMs",1 Owner,2012,Diesel,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Hyundai i20 Asta 1.4 CRDI,"4,89,999","85,000 KMs",1 Owner,2013,Diesel,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
BMW 5 Series 530i Sport Line,"52,50,000","11,000 KMs",1 Owner,2018,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki Swift DZire VXI,"4,90,000","51,000 KMs",1 Owner,2014,Petrol,Thiruvananthapuram
Maruti Suzuki S-Cross Alpha 1.3,"10,00,000","43,000 KMs",1 Owner,2017,Diesel,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki Zen LX BS-II,"1,00,000","86,000 KMs",3 Owners,2006,Petrol,Thiruvananthapuram
Maruti Suzuki Baleno Delta 1.2,"5,95,000","28,000 KMs",1 Owner,2018,Petrol,Delhi
Maruti Suzuki Wagon R 1.0 LXi CNG Avance LE,"3,35,000","70,000 KMs",1 Owner,2014,CNG,Noida
Honda City VX (O) MT,"9,25,000","19,000 KMs",1 Owner,2017,Petrol,Delhi
Hyundai i10 Era 1.1 iRDE2 [2010-2017],"2,25,000","67,000 KMs",1 Owner,2011,Petrol,Noida
Honda Amaze 1.5 S i-DTEC,"3,25,000","62,000 KMs",2 Owners,2013,Diesel,Delhi
Maruti Suzuki Vitara Brezza VDi (O) [2016-2018],"7,25,000","59,712 KMs",1 Owner,2017,Diesel,Delhi
Porsche Boxster S Tiptronic,"79,00,000","12,000 KMs",2 Owners,2019,Petrol,Pune
BMW 3 Series GT 320d Luxury Line [2014-2016],"25,00,000","47,000 KMs",2 Owners,2016,Diesel,Delhi
Datsun GO T,"2,75,000","67,760 KMs",1 Owner,2014,Petrol,Noida
Audi A6 2.0 TDI Premium,"11,00,000","70,000 KMs",2 Owners,2011,Diesel,Delhi
Maruti Suzuki Ciaz Delta Hybrid 1.5 [2018-2020],"8,50,000","9,252 KMs",1 Owner,2019,Petrol,Delhi
Honda Amaze 1.2 S i-VTEC,"6,00,000","23,000 KMs",1 Owner,2018,Petrol,Delhi
Maruti Suzuki Ciaz Alpha 1.3 Hybrid,"10,95,000","4,000 KMs",1 Owner,2020,Diesel,Delhi
Renault Kwid CLIMBER 1.0 [2017-2019],"2,70,000","68,154 KMs",1 Owner,2016,Petrol,Ghaziabad
Bentley Continental GT Coupe,"1,35,00,000","16,500 KMs",2 Owners,2012,Petrol,Delhi
Maruti Suzuki Ciaz VXi+,"6,35,000","52,000 KMs",1 Owner,2016,Petrol,Delhi
Maruti Suzuki Alto LXi BS-III,"1,30,000","50,000 KMs",1 Owner,2009,Petrol,Noida
Jaguar XF 2.2 Diesel Luxury,"23,50,000","52,500 KMs",1 Owner,2015,Diesel,Delhi
Jaguar XF 2.2 Diesel Luxury,"18,50,000","50,000 KMs",1 Owner,2014,Diesel,Delhi
Honda Amaze 1.2 S i-VTEC,"6,00,000","23,000 KMs",1 Owner,2018,Petrol,Delhi
Hyundai Creta 1.6 SX Plus AT Petrol,"11,50,000","27,000 KMs",1 Owner,2017,Petrol,Delhi
Maruti Suzuki Wagon R 1.0 LXi CNG Avance LE,"3,35,000","70,000 KMs",1 Owner,2014,CNG,Noida
Maruti Suzuki Ciaz VXi+,"6,35,000","52,000 KMs",1 Owner,2016,Petrol,Delhi
Hyundai Verna 1.6 CRDI S,"6,49,000","19,000 KMs",1 Owner,2016,Diesel,Delhi
Skoda Kodiaq Style 2.0 TDI 4x4 AT,"29,50,000","11,000 KMs",1 Owner,2018,Diesel,Delhi
Hyundai Creta 1.6 SX Plus AT Petrol,"11,50,000","27,000 KMs",1 Owner,2017,Petrol,Delhi
Audi Q7 3.0 TDI quattro Premium,"21,00,000","97,000 KMs",2 Owners,2012,Diesel,Delhi
Toyota Corolla Altis VL AT Petrol,"18,50,000","22,000 KMs",1 Owner,2019,Petrol,Delhi
Maruti Suzuki Baleno Sigma 1.2,"4,50,000","58,321 KMs",1 Owner,2016,Petrol,Ghaziabad
Hyundai Elite i20 Asta 1.2,"5,79,000","55,455 KMs",1 Owner,2015,Petrol,Delhi
Hyundai Creta EX 1.5 Petrol,"12,50,000","11,000 KMs",1 Owner,2020,Petrol,Delhi
Audi A4 3.0 TDI quattro Technology Pack,"14,00,000","65,000 KMs",1 Owner,2014,Diesel,Delhi
BMW 3 Series GT 320d Luxury Line [2014-2016],"25,00,000","47,000 KMs",2 Owners,2016,Diesel,Delhi
BMW 3 Series 320d Luxury Line,"26,50,000","22,000 KMs",2 Owners,2017,Diesel,Delhi
Toyota Corolla Altis 1.8 VL AT,"3,45,000","1,10,000 KMs",2 Owners,2009,Petrol,Delhi
BMW 5 Series 530d M Sport [2013-2017],"48,00,000","18,000 KMs",1 Owner,2018,Diesel,Delhi
Chevrolet Cruze LTZ,"4,75,000","69,000 KMs",1 Owner,2014,Diesel,Delhi
Jeep Compass Limited (O) 1.4 Petrol AT [2017-2020],"17,30,000","17,000 KMs",1 Owner,2018,Petrol,Delhi
Volvo XC60 Summum D5,"24,00,000","60,000 KMs",1 Owner,2015,Diesel,Delhi
Honda City VX (O) MT,"9,25,000","19,000 KMs",1 Owner,2017,Petrol,Delhi
Jeep Compass Limited (O) 1.4 Petrol AT [2017-2020],"17,30,000","17,000 KMs",1 Owner,2018,Petrol,Delhi
